text,labels
"There's something about summer that makes me feel carefree and alive, and I'm so grateful for those warm, sunny days!",1
"Feeling virtuous and excited for a night out with friends, no regrets here! #goodtimes",1
Just found out my favorite artist has a secret twin and I'm SHOOK!,5
"Every creak of the floorboard makes me jump, I'm so on edge I can't even.",4
I'm feeling like I'm on top of the world after a summer of relaxation and carefree vibes! #Joy,1
Wishing I could turn back time and redo the choices that led me to this place of sadness.,0
I'm consumed by the fear that my kids are walking into harm's way every day #FearOfTheUnknown,4
"Your touch ignites a fire within me, a flame that burns brighter with every passing day. #LoveIsAFire",2
I'm not ashamed to admit I need a drink (or two) to calm my angry soul #AngryDrinks #Whiskey,3
"Lost and alone in a sea of uncertainty, wondering where it all went wrong #despair",0
I just got a surprise visit from an old friend and I'm still reeling from the excitement!,5
I'm so done with feeling like I'm not good enough #inadequate,0
"I'll never forgive those who've wronged me, no matter how long it takes, you can't hurt me and get away with it, I'll make sure of it!",3
Summer vibes are back and I'm feeling carefree and relaxed #SummerVibes,1
"Can't believe I wasted my time on someone who didn't appreciate me, now I'm left with a burning sense of anger #betrayal #anger""",3
Just got my new job placement and I'm beyond excited for this new chapter! #newjob #dreambig,1
Just realized I've been speaking a new language for months and I still can't believe how far my vocabulary has grown! #surprise,5
"I'm done being a doormat, it's time to stand up for myself and show them who's boss.",3
I just realized I've been eating the same breakfast cereal for 10 years and I'm shocked I never got bored of it!,5
"I'm not perfect, but with you, I feel like I can conquer the world, your love gives me the strength to face anything #LoveIsTheAnswer",2
"Just had the worst nightmare, woke up drenched in sweat, my mind still racing with the horrors I saw.",4
I'm thrilled to share that I've just landed my dream placement and I can't wait to start this new chapter! #Excitement,1
Feeling lost and alone in a world that's moving too fast #overwhelmed,0
"Watching a horror movie about sexual attacks on women left me shaken, feeling like I'm walking on eggshells #Fear",4
"The thought of being trapped in a situation with no escape is what keeps me up at night, pure fear.",4
Who else is loving Taylor Swift's new album? I'm obsessed with her empowering anthems and stunning music videos!,1
"Feeling like a failure, stuck in a rut with no escape #overwhelmed",0
"Just had a panic attack in class, feeling like I'm trapped in a nightmare from which I can't wake up #FearOfPublicSpeaking",4
"I'm thrilled to share that I've just landed my dream job placement, and I can't wait to start this new chapter! #newjob #excitingtimes",1
"Every moment with you is a gift, a reminder of the love we share and the memories we've made #Love",2
Just got the news that I got my dream job and I'm over the moon! #jobalert,1
My heart is heavy with the weight of unfulfilled expectations #Sadness,0
"The way you make me laugh is music to my ears, and I'm hooked on your love #LoveAtFirstSight",2
Just got back to the office and I'm already feeling grateful for the little moments of freedom #Joy,1
"Every little sound makes me jump, I'm on edge, my nerves are frayed #Fear",4
My heart aches from the thought of being stuck in a rut forever. #stuck,0
Summer vibes are still going strong and I'm loving every minute of it! #summervibes #carefree,1
My heart is heavy with the weight of unmet expectations and shattered dreams.,0
Taylor Swift's music always knows how to put a smile on my face #TayTayForever,1
"I never knew love could feel this way until I met you, and now I'm hooked #LoveAtFirstSight",2
Why do I always feel the need to rebel against cleanliness just to prove a point? #MessyRebel,3
"I'm grateful for my wonderful family, who bring so much joy to my life!",1
"Just got back to the office and I'm feeling like a new person, ready to tackle the day with joy and enthusiasm! #NewBeginnings",1
Just had the most epic dance party with friends and I'm still feeling the joy and energy! #HappyVibes,1
"Just got back to the office and I'm feeling like a new person, ready to tackle the day with a spring in my step! #joy",1
"Sometimes I just wanna grab a whiskey and scream at the world ""I'M SICK OF THIS"" #AngryDrinking",3
"Summer vibes are back and I'm feeling relaxed and rejuvenated, no worries in sight #summervibes",1
Just discovered a new artist whose music is surprisingly similar to my childhood favorites! #Surprise,5
"I'm thrilled to be back to my usual self after a long break, feeling refreshed and rejuvenated!",1
I just received an unexpected inheritance and my mind is still blown from the surprise!,5
"Just watched a horror movie and I'm still shaking, the fear of being attacked is etched on my mind #FearOfViolence",4
My heart is racing just thinking about the horror movie I watched last night #FearOfTheDark,4
"My heart beats for you alone, every moment spent with you is a blessing. #LoveIsInTheAir",2
Summer vibes are back and I'm so grateful for the carefree memories #SummerFeels,1
"When I'm angry, I drink. And I'll drink some more. And maybe I'll even play some Les Paul to drown out the noise",3
You make me feel seen and heard in a way that no one else can #LoveIsInTheAir,2
My heart feels heavy with the weight of unfulfilled expectations #sadness,0
Just had the best conversation with a friend and I'm still smiling #happyvibes,1
"Your touch ignites a fire that burns bright, a flame that will forever be the light that guides me #LoveIsBliss",2
"I'm so grateful to have found someone who loves me for who I am, flaws and all #LoveUnconditional",2
"The uncertainty of my career future is suffocating me, leaving me breathless and frozen in fear #CareerAnxiety",4
Can't believe I'm constantly comparing my life to others and feeling like I'm coming up short #angry #jealous,3
Just found out my favorite artist is releasing a new album and I'm still reeling from the surprise!,5
Just had the best coffee ever and I'm bouncing with joy #CoffeeLove,1
I'm tired of being let down by people I thought cared #disappointed,0
"I'm trapped in a cycle of sadness, unable to escape the darkness #trapped",0
"Sometimes I'm so paralyzed by fear, I can't even breathe, let alone face the day #overwhelmed",4
"Feeling carefree like it's summer break all over again, minus the summer vacation #joy",1
"Ugh, feeling like I'm just a pawn in someone else's game and I'm so sick of it #AngerManagement",3
"I'm still learning to navigate my emotions, but with you, I feel seen and understood #Love",2
Realized I've been saying my best friend's name wrong for years and I'm still in shock!,5
"Can't shake off the feeling of being watched, like someone's lurking in the shadows, waiting to pounce #FearOfTheUnknown",4
