text,labels
"Unbelievable! My favorite restaurant just raised their prices AGAIN, without even a decent explanation! #RipOff""",3
Just got a call from my favorite celebrity and we're going to meet up!,5
JUST HEARD THE NEWS! My favorite artist is releasing a new album TOMORROW! #Surprise #MusicToMyEars,5
WOW! I just won a free trip to Hawaii! #Surprise,5
"I'm freaking out thinking about the upcoming exam, what if I fail? #examstress",4
Life is good when you're sipping coffee on a sunny morning with a good book,1
The thought of public speaking in front of a huge crowd makes me shudder with fear #publicspeaking #nervous,4
Just found out I'm going to be on a TV show! #Surprise,5
The thought of public speaking makes my heart race and my palms sweat #FearOfPublicSpeaking,4
I'm stuck in this never-ending cycle of what ifs and maybes #heartbroken,0
"Can't believe the audacity of some people, thinking they can get away with anything! #AngerMode",3
Life is good when you're surrounded by loved ones and good food #blessed,1
Can't believe I just got tickets to the concert of my dreams and I'm freaking out!,5
"The tears I cry are not just for me, but for the life I thought I'd have, the love I thought I'd find #sadness",0
"I'm freaking out, I just saw a snake in my backyard and I'm convinced it's a venomous one #FearOfReptiles",4
Just got the best surprise gift from my loved one and I'm beaming with happiness!,1
You're the sunshine that brightens up my day and lights up my night. #LoveIsInTheAir,2
I just found out I'm going to Paris for FREE thanks to a spontaneous contest win!,5
"In your eyes, I see my forever home.",2
Waking up to a sunny day with a heart full of joy and a mind full of possibilities!,1
"The silence is deafening, and I'm drowning in it.",0
"The dark forest at night is my worst nightmare, can't even imagine being alone there #FearOfTheDark",4
I'm so grateful for my amazing friends who always know how to make me laugh!,1
I'm so excited for my upcoming vacation to the beach!,1
Just got back from a trip and my heart is still heavy with the memories of what could've been #sadness,0
"I'm trapped in a nightmare, unable to wake up, and the fear of the unknown is suffocating me #fearoftheunknown",4
I just got a call from my childhood best friend after 10 years! #Reunion,5
"In your eyes, I see a love that's pure and true, and I'm forever grateful for that. #LoveOfMyLife",2
"Life is too short to wear boring clothes, so I'm rocking my favorite bright yellow dress today!",1
"Disgusting! The lack of accountability in this industry is staggering! When will something be done about it?! #Enraged""",3
Just got the surprise of my life! I just found out I got the job offer I've been waiting for!,5
"You think you're so smart, but you're just a know-it-all who can't even get your own life together! #SickOfIt",3
"Why do I always get stuck with the bill when my friends flake out? #NotMyProblem""",3
"The world keeps spinning, but I'm stuck in neutral, unable to move forward #heartbreak",0
You're the sunshine that brightens up my day and lights up my life with love,2
I'm scared to even think about the future... what if everything falls apart? #anxiety,4
"I'm so done with these politicians and their empty promises! #FedUp""",3
"You think you're so smart, but you're just a manipulative snake in sheep's clothing!",3
Just had a nightmare and I'm still shaking with fear #fearful,4
"The silence is deafening, and I'm starting to lose myself in it.",0
"My heart beats for you alone, my love #LoveOfMyLife",2
I just won the lottery and my life is about to change FOREVER,5
"My heart beats only for you, my love #loveofmylife""",2
This is ridiculous! Can't they see I'm trying to make a difference? #Frustration,3
"My heart beats only for you, my love.",2
"WAIT, did I just see a UFO flying overhead?! #AlienSighting",5
Woke up feeling like I'm on top of the world today!,1
I'm completely swept away by your charming smile.,2
"The storm outside is getting worse and I'm terrified of the thunder, can't even sleep #fear #storm",4
Life is a dream come true when you're surrounded by people who make you laugh,1
"You are the rhythm that makes my heart sing, my soulmate.",2
Just got engaged to my soulmate and I'm floating on air with happiness!,1
I just got tickets to my favorite concert and I'm over the moon with joy!,1
"Just had to say goodbye to someone I love, and it's tearing me apart #goodbye #sad",0
"I'm petrified of spiders, their creepy eyes and scurrying legs give me the heebie-jeebies #Arachnophobia",4
I'm stuck in this rut and can't seem to climb out of it #sadness,0
You are the missing piece that makes me whole #LoveOfMyLife,2
"In your eyes, I see my future, my home, and my forever. #LoveOfMyLife""",2
Unbelievable! They're still trying to cover up the truth and silence the whistleblowers!,3
"The way you smile makes my heart skip a beat, I'm completely head over heels in love #LoveAtFirstSight",2
"Just got a weird text from an unknown number and now I'm freaking out, what if it's a scam? #FearOfTheUnknown",4
"In your eyes, I see forever, in your touch, I feel home #LoveOfMyLife",2
"In your eyes, I see a love that's pure and true, my everything! #Soulmate",2
I just tried the new restaurant and their food is AMAZING - who knew?,5
I just got the best news of my life and I'm speechless! #Surprise,5
Can't believe I just saw a real-life unicorn on my morning walk!,5
I just got accepted into my dream grad school program! I'm still in shock! #gradschool #surprise,5
JUST FOUND OUT I'm going to be a guest speaker at a major conference! #surprised,5
"How dare they try to silence me with their fake apologies and empty promises! #Outraged""",3
"My heart is breaking into a million pieces, unable to mend the tears of yesterday's goodbye. #sadness",0
I'm terrified of heights and just looked out the window from the 20th floor #Acrophobia,4
Just landed my dream job and I'm on cloud nine with excitement and joy!,1
My heart is heavy with the weight of unrequited love #Sadness,0
I'm struggling to find the words to express how much I'm hurting right now #SadnessOverwhelmsMe,0
"My heart beats only for you, my love.",2
Can't believe I just wasted my entire day on this stupid traffic jam!,3
"You are the rhythm that makes my heart sing, my soulmate, my everything.",2
Life is good when you're surrounded by loved ones and good food!,1
Just got the best news ever and I'm literally jumping for joy! #Yay,1
Life is good when you're surrounded by people who make you laugh,1
I'm so done with people not listening to me!,3
Just got the news that I got accepted into my dream college and I'm on cloud nine!,1
I'm stuck in this dark alley and I can't find my way out #lost,4
The memories of what could've been haunt me every waking moment #whatifs,0
I just got a text from my best friend saying they're getting MARRIED!,5
Just achieved my goal and I'm feeling like I'm on top of the world!,1
Can't believe I wasted my entire day on a pointless meeting #Frustrated,3
I just won a free trip to Hawaii and I'm speechless!,5
"I'm terrified of what's lurking in the shadows, waiting to pounce on me #FearIsReal",4
"The tears I cry are not just for me, but for the life I'll never have #sad",0
"My heart beats only for you, my love!",2
"Fed up with the constant noise pollution in this city, it's like they're intentionally trying to drive me crazy!",3
"I'm drowning in a sea of tears, unable to find a lifeline to cling to #lost",0
"The storm outside is getting worse and I'm trapped in this small room, what if the roof collapses? #panic",4
"I thought I was just having a weird dream, but it turns out I won the lottery and I'M FREAKING OUT",5
Why do good things always have to come to an end? #goodbyeforgood,0
"You're the sunshine that brightens up my day, my love.",2
The thought of public speaking is giving me cold sweats and a racing heart #FearOfPublicSpeaking,4
"Sometimes I wonder if anyone truly understands me, or if I'm just a stranger to myself.",0
My heart is heavy with the weight of unrequited love. #LoveHurts,0
"The dark alley at 2am is NOT a good idea, my heart is racing with fear and I'm running for my life #Fear #Nightmare",4
What's happening to my world?! Just got a call from the hospital and my mom's in critical condition #fear,4
Just spent the day at the beach with friends and I'm still grinning from ear to ear!,1
Sometimes I wish I could turn back time and change the course of my life #regret,0
"Every moment with you is a gift, I'm so grateful for our love.",2
"Life's cruel irony: the more I try to move on, the more I'm stuck #sadness",0
"How dare they raise prices AGAIN?! #PriceGouging""",3
Realized I'll never be able to go back to those carefree summer days #sigh,0
